[00:01:53] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73503 chunks (18.70%), ETA: 5:01:26, Rate: 17.7 cps, Current: -66, 137
[00:01:54] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73526 chunks (18.70%), ETA: 4:51:11, Rate: 18.3 cps, Current: -68, 137
[00:01:55] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73554 chunks (18.71%), ETA: 4:41:26, Rate: 18.9 cps, Current: -72, 140
[00:01:57] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73601 chunks (18.72%), ETA: 4:19:32, Rate: 20.5 cps, Current: -80, 135
[00:01:58] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73658 chunks (18.74%), ETA: 4:06:34, Rate: 21.6 cps, Current: -73, 134
[00:02:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73729 chunks (18.75%), ETA: 3:46:29, Rate: 23.5 cps, Current: -94, 160
[00:02:03] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73750 chunks (18.76%), ETA: 3:50:08, Rate: 23.1 cps, Current: -92, 161
[00:02:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73776 chunks (18.77%), ETA: 3:44:48, Rate: 23.7 cps, Current: -96, 162
[00:02:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73810 chunks (18.78%), ETA: 3:41:15, Rate: 24.1 cps, Current: -88, 163
[00:02:06] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73837 chunks (18.78%), ETA: 3:37:20, Rate: 24.5 cps, Current: -82, 163
[00:02:07] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73857 chunks (18.79%), ETA: 3:38:10, Rate: 24.4 cps, Current: -88, 169
[00:02:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73875 chunks (18.79%), ETA: 3:38:15, Rate: 24.4 cps, Current: -82, 168
[00:02:09] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73895 chunks (18.80%), ETA: 3:45:30, Rate: 23.6 cps, Current: -81, 169
[00:02:11] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73921 chunks (18.80%), ETA: 3:39:24, Rate: 24.2 cps, Current: -87, 174
[00:02:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73951 chunks (18.81%), ETA: 3:39:37, Rate: 24.2 cps, Current: -88, 175
[00:02:13] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73971 chunks (18.82%), ETA: 3:41:34, Rate: 24.0 cps, Current: -94, 173
[00:02:14] [Server thread/INFO]: [Chunky] Task running for world. Processed: 73992 chunks (18.82%), ETA: 3:41:01, Rate: 24.1 cps, Current: -90, 177
[00:02:15] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74005 chunks (18.82%), ETA: 3:45:03, Rate: 23.6 cps, Current: -91, 180
[00:02:16] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74018 chunks (18.83%), ETA: 3:48:49, Rate: 23.2 cps, Current: -96, 179
[00:02:17] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74028 chunks (18.83%), ETA: 3:49:38, Rate: 23.2 cps, Current: -94, 181
[00:02:18] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74033 chunks (18.83%), ETA: 4:08:50, Rate: 21.4 cps, Current: -89, 180
[00:02:20] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74035 chunks (18.83%), ETA: 4:24:35, Rate: 20.1 cps, Current: -95, 181
[00:02:21] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74047 chunks (18.84%), ETA: 4:30:20, Rate: 19.7 cps, Current: -94, 184
[00:02:22] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74052 chunks (18.84%), ETA: 4:40:10, Rate: 19.0 cps, Current: -96, 182
[00:02:23] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74075 chunks (18.84%), ETA: 4:40:28, Rate: 19.0 cps, Current: -96, 186
[00:02:24] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74093 chunks (18.85%), ETA: 4:44:24, Rate: 18.7 cps, Current: -88, 184
[00:02:25] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74115 chunks (18.85%), ETA: 4:43:28, Rate: 18.8 cps, Current: -87, 184
[00:02:27] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74132 chunks (18.86%), ETA: 4:57:48, Rate: 17.9 cps, Current: -85, 189
[00:02:28] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74151 chunks (18.86%), ETA: 5:16:37, Rate: 16.8 cps, Current: -84, 184
[00:02:29] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74169 chunks (18.87%), ETA: 5:29:05, Rate: 16.2 cps, Current: -84, 191
[00:02:30] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74211 chunks (18.88%), ETA: 5:11:26, Rate: 17.1 cps, Current: -86, 178
[00:02:31] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74234 chunks (18.88%), ETA: 5:09:20, Rate: 17.2 cps, Current: -81, 182
[00:02:33] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74243 chunks (18.89%), ETA: 5:22:08, Rate: 16.5 cps, Current: -80, 178
[00:02:34] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74270 chunks (18.89%), ETA: 5:35:43, Rate: 15.8 cps, Current: -80, 182
[00:02:35] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74292 chunks (18.90%), ETA: 5:41:25, Rate: 15.6 cps, Current: -78, 183
[00:02:36] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74324 chunks (18.91%), ETA: 5:32:12, Rate: 16.0 cps, Current: -77, 184
[00:02:37] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74349 chunks (18.91%), ETA: 5:26:09, Rate: 16.3 cps, Current: -77, 190
[00:02:38] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74363 chunks (18.92%), ETA: 5:29:18, Rate: 16.1 cps, Current: -73, 186
[00:02:39] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74382 chunks (18.92%), ETA: 5:32:04, Rate: 16.0 cps, Current: -74, 191
[00:02:41] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74400 chunks (18.93%), ETA: 5:32:47, Rate: 16.0 cps, Current: -72, 191
[00:02:42] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74418 chunks (18.93%), ETA: 5:42:09, Rate: 15.5 cps, Current: -66, 187
[00:02:43] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74435 chunks (18.93%), ETA: 5:43:52, Rate: 15.4 cps, Current: -66, 183
